,Unnamed: 0,CAND_ID,CAND_NAME,CAND_OFFICE,CAND_ICI,STATE_FULL,PARTY_FULL,CAND_FIRST,CAND_LAST,SEARCH_QUERY,SEARCH_QUERY_W_STATE,SEARCH_URLS
7066,7066,S2NC00596,"BRYANT, LEONARD L",Senate,Open seat,North Carolina,Republican Party,Leonard,Bryant,Leonard_Bryant,Leonard_Bryant_(North Carolina),https://ballotpedia.org/Leonard_Bryant
7067,7067,S2NC00604,"BULECZA, ANDREW JOHN MR. 3RD",Senate,Open seat,North Carolina,Republican Party,Andrew,Bulecza,Andrew_Bulecza,Andrew_Bulecza_(North Carolina),https://ballotpedia.org/Andrew_Bulecza
7068,7068,S2NC00612,"MOSS, CHARLES KENNETH",Senate,Open seat,North Carolina,Republican Party,Charles,Moss,Charles_Moss,Charles_Moss_(North Carolina),https://ballotpedia.org/Charles_Moss
7069,7069,S2NC00620,"JOHNSON, CONSTANCE LOV",Senate,Open seat,North Carolina,Democratic Party,Constance,Johnson,Constance_Johnson,Constance_Johnson_(North Carolina),https://ballotpedia.org/Constance_Johnson
7070,7070,S2NC00638,"SHARMA, SIDDHANTH",Senate,Open seat,North Carolina,Republican Party,Siddhanth,Sharma,Siddhanth_Sharma,Siddhanth_Sharma_(North Carolina),https://ballotpedia.org/Siddhanth_Sharma
7071,7071,S2NC00646,"SHARMA, SIDDHANTH",Senate,Open seat,North Carolina,Republican Party,Siddhanth,Sharma,Siddhanth_Sharma,Siddhanth_Sharma_(North Carolina),https://ballotpedia.org/Siddhanth_Sharma
7072,7072,S2NC00653,"WARREN, JONATHAN II",Senate,Open seat,North Carolina,Republican Party,Jonathan,Warren,Jonathan_Warren,Jonathan_Warren_(North Carolina),https://ballotpedia.org/Jonathan_Warren
7073,7073,S2NC00661,"WHITE, MARC MICHAEL",Senate,Open seat,North Carolina,Unaffiliated,Marc,White,Marc_White,Marc_White_(North Carolina),https://ballotpedia.org/Marc_White
7074,7074,S2NC00679,"LEWIS, MICHELLE ESTELLE",Senate,Open seat,North Carolina,Unaffiliated,Michelle,Lewis,Michelle_Lewis,Michelle_Lewis_(North Carolina),https://ballotpedia.org/Michelle_Lewis
7075,7075,S2NC00687,"MCBRIDE, LEN MCBRIDE",Senate,Open seat,North Carolina,Republican Party,Len,Mcbride,Len_Mcbride,Len_Mcbride_(North Carolina),https://ballotpedia.org/Len_Mcbride
7076,7076,S2NC00695,"MCBRIDE, LEN MCBRIDE",Senate,Open seat,North Carolina,Republican Party,Len,Mcbride,Len_Mcbride,Len_Mcbride_(North Carolina),https://ballotpedia.org/Len_Mcbride
7077,7077,S2NC00703,"MCBRIDE, LEN MCBRIDE",Senate,Open seat,North Carolina,Republican Party,Len,Mcbride,Len_Mcbride,Len_Mcbride_(North Carolina),https://ballotpedia.org/Len_Mcbride
7078,7078,S2NC00711,"ANTOINE, GREGORY DR.",Senate,Open seat,North Carolina,Democratic Party,Gregory,Antoine,Gregory_Antoine,Gregory_Antoine_(North Carolina),https://ballotpedia.org/Gregory_Antoine
7079,7079,S2NC00729,"MAGINNIS, BRENDAN",Senate,Open seat,North Carolina,Democratic Party,Brendan,Maginnis,Brendan_Maginnis,Brendan_Maginnis_(North Carolina),https://ballotpedia.org/Brendan_Maginnis
7080,7080,S2NC00737,"HAMMOND, ALYSSIA ROSE-KATHERINE",Senate,Open seat,North Carolina,Democratic Party,Alyssia,Hammond,Alyssia_Hammond,Alyssia_Hammond_(North Carolina),https://ballotpedia.org/Alyssia_Hammond
7081,7081,S2NC00745,"COLON, ROBERT",Senate,,North Carolina,Democratic Party,Robert,Colon,Robert_Colon,Robert_Colon_(North Carolina),https://ballotpedia.org/Robert_Colon
7082,7082,S2ND00040,"DORGAN, BYRON L",Senate,Challenger,North Dakota,Democratic Party,Byron,Dorgan,Byron_Dorgan,Byron_Dorgan_(North Dakota),https://ballotpedia.org/Byron_Dorgan
7083,7083,S2ND00099,"HEITKAMP, HEIDI",Senate,Incumbent,North Dakota,Democratic Party,Heidi,Heitkamp,Heidi_Heitkamp,Heidi_Heitkamp_(North Dakota),https://ballotpedia.org/Heidi_Heitkamp
7084,7084,S2ND00107,"STEELE, MICHAEL REVEREND",Senate,Challenger,North Dakota,Democratic Party,Michael,Steele,Michael_Steele,Michael_Steele_(North Dakota),https://ballotpedia.org/Michael_Steele
7085,7085,S2ND00115,"BECKER, RICK CLARK",Senate,Challenger,North Dakota,Republican Party,Rick,Becker,Rick_Becker,Rick_Becker_(North Dakota),https://ballotpedia.org/Rick_Becker
7086,7086,S2ND00123,"CHRISTIANSEN, KATRINA",Senate,Challenger,North Dakota,Democratic Party,Katrina,Christiansen,Katrina_Christiansen,Katrina_Christiansen_(North Dakota),https://ballotpedia.org/Katrina_Christiansen
7087,7087,S2NE00094,"FISCHER, DEBRA S.",Senate,Incumbent,Nebraska,Republican Party,Debra,Fischer,Debra_Fischer,Debra_Fischer_(Nebraska),https://ballotpedia.org/Debra_Fischer
7088,7088,S2NH00207,"SIVALINGAM, TEJASINHA",Senate,Challenger,New Hampshire,Republican Party,Tejasinha,Sivalingam,Tejasinha_Sivalingam,Tejasinha_Sivalingam_(New Hampshire),https://ballotpedia.org/Tejasinha_Sivalingam
7089,7089,S2NH00215,"LAMARE, DENNIS R",Senate,Challenger,New Hampshire,Republican Party,Dennis,Lamare,Dennis_Lamare,Dennis_Lamare_(New Hampshire),https://ballotpedia.org/Dennis_Lamare
7090,7090,S2NH00223,"LAPLANTE, EDMOND JOSEPH JR",Senate,Challenger,New Hampshire,,Edmond,Laplante,Edmond_Laplante,Edmond_Laplante_(New Hampshire),https://ballotpedia.org/Edmond_Laplante
7091,7091,S2NH00231,"SMITH, KEVIN H.",Senate,Challenger,New Hampshire,Republican Party,Kevin,Smith,Kevin_Smith,Kevin_Smith_(New Hampshire),https://ballotpedia.org/Kevin_Smith
7092,7092,S2NH00249,"MORSE, CHUCK",Senate,Challenger,New Hampshire,Republican Party,Chuck,Morse,Chuck_Morse,Chuck_Morse_(New Hampshire),https://ballotpedia.org/Chuck_Morse
7093,7093,S2NH00256,"KAUFFMAN, JEREMY",Senate,Challenger,New Hampshire,Libertarian Party,Jeremy,Kauffman,Jeremy_Kauffman,Jeremy_Kauffman_(New Hampshire),https://ballotpedia.org/Jeremy_Kauffman
7094,7094,S2NH00264,"SHARPE, THOMAS V",Senate,Challenger,New Hampshire,Other,Thomas,Sharpe,Thomas_Sharpe,Thomas_Sharpe_(New Hampshire),https://ballotpedia.org/Thomas_Sharpe
7095,7095,S2NH00272,"MANSHARAMANI, VIKRAM",Senate,,New Hampshire,Republican Party,Vikram,Mansharamani,Vikram_Mansharamani,Vikram_Mansharamani_(New Hampshire),https://ballotpedia.org/Vikram_Mansharamani
7096,7096,S2NJ00080,"LAUTENBERG, FRANK R",Senate,Challenger,New Jersey,Democratic Party,Frank,Lautenberg,Frank_Lautenberg,Frank_Lautenberg_(New Jersey),https://ballotpedia.org/Frank_Lautenberg
7097,7097,S2NJ00494,"SELBY, QUADIR",Senate,Challenger,New Jersey,Democratic Party,Quadir,Selby,Quadir_Selby,Quadir_Selby_(New Jersey),https://ballotpedia.org/Quadir_Selby
7098,7098,S2NJ00502,"SOPRANO, TONY MR",Senate,Challenger,New Jersey,Peace And Freedom,Tony,Soprano,Tony_Soprano,Tony_Soprano_(New Jersey),https://ballotpedia.org/Tony_Soprano
7099,7099,S2NJ00510,"MCDONALD, REECE WRIGHT- MASTER MASTER",Senate,Challenger,New Jersey,Freedom Labor Party,Reece,Mcdonald,Reece_Mcdonald,Reece_Mcdonald_(New Jersey),https://ballotpedia.org/Reece_Mcdonald
7100,7100,S2NJ00528,"PRUDENCIANO, JAMES",Senate,Challenger,New Jersey,Republican Party,James,Prudenciano,James_Prudenciano,James_Prudenciano_(New Jersey),https://ballotpedia.org/James_Prudenciano
7101,7101,S2NM00070,"SOWARDS, GREG",Senate,Open seat,New Mexico,Republican Party,Greg,Sowards,Greg_Sowards,Greg_Sowards_(New Mexico),https://ballotpedia.org/Greg_Sowards
7102,7102,S2NM00088,"HEINRICH, MARTIN",Senate,Incumbent,New Mexico,Democratic Party,Martin,Heinrich,Martin_Heinrich,Martin_Heinrich_(New Mexico),https://ballotpedia.org/Martin_Heinrich
7103,7103,S2NM00138,"JENNINGS, EMANUAL",Senate,Challenger,New Mexico,American People's Freedom Party,Emanual,Jennings,Emanual_Jennings,Emanual_Jennings_(New Mexico),https://ballotpedia.org/Emanual_Jennings
7104,7104,S2NV00183,"HELLER, DEAN",Senate,Incumbent,Nevada,Republican Party,Dean,Heller,Dean_Heller,Dean_Heller_(Nevada),https://ballotpedia.org/Dean_Heller
7105,7105,S2NV00282,"GRIFFIN, PETER JOHN",Senate,Challenger,Nevada,Communist Party,Peter,Griffin,Peter_Griffin,Peter_Griffin_(Nevada),https://ballotpedia.org/Peter_Griffin
7106,7106,S2NV00290,"MENDENHALL, SHARELLE",Senate,Challenger,Nevada,Republican Party,Sharelle,Mendenhall,Sharelle_Mendenhall,Sharelle_Mendenhall_(Nevada),https://ballotpedia.org/Sharelle_Mendenhall
7107,7107,S2NV00308,"BROWN, SAM",Senate,Challenger,Nevada,Republican Party,Sam,Brown,Sam_Brown,Sam_Brown_(Nevada),https://ballotpedia.org/Sam_Brown
7108,7108,S2NV00316,"LOWE, GRETCHEN RAE",Senate,Challenger,Nevada,No Party Affiliation,Gretchen,Lowe,Gretchen_Lowe,Gretchen_Lowe_(Nevada),https://ballotpedia.org/Gretchen_Lowe
7109,7109,S2NV00324,"LAXALT, ADAM",Senate,Challenger,Nevada,Republican Party,Adam,Laxalt,Adam_Laxalt,Adam_Laxalt_(Nevada),https://ballotpedia.org/Adam_Laxalt
7110,7110,S2NV00332,"HOCKSTEDLER, WILLIAM ERIC",Senate,Challenger,Nevada,Republican Party,William,Hockstedler,William_Hockstedler,William_Hockstedler_(Nevada),https://ballotpedia.org/William_Hockstedler
7111,7111,S2NV00340,"DESTIN, JOSEPH J",Senate,Challenger,Nevada,No Party Affiliation,Joseph,Destin,Joseph_Destin,Joseph_Destin_(Nevada),https://ballotpedia.org/Joseph_Destin
7112,7112,S2NV00357,"REID, COREY",Senate,,Nevada,Democratic Party,Corey,Reid,Corey_Reid,Corey_Reid_(Nevada),https://ballotpedia.org/Corey_Reid
7113,7113,S2NY00259,"LONG, WENDY",Senate,Challenger,New York,Republican Party,Wendy,Long,Wendy_Long,Wendy_Long_(New York),https://ballotpedia.org/Wendy_Long
7114,7114,S2NY00325,"SARE, DIANE WILSON MS",Senate,Challenger,New York,Independent,Diane,Sare,Diane_Sare,Diane_Sare_(New York),https://ballotpedia.org/Diane_Sare
7115,7115,S2NY00333,"MANTANONA, NICHOLAS MR",Senate,Challenger,New York,Independent,Nicholas,Mantanona,Nicholas_Mantanona,Nicholas_Mantanona_(New York),https://ballotpedia.org/Nicholas_Mantanona
7116,7116,S2NY00341,"ANABILAH-AZUMAH, JOEL MR",Senate,Challenger,New York,No Party Affiliation,Joel,Anabilah-azumah,Joel_Anabilah-azumah,Joel_Anabilah-azumah_(New York),https://ballotpedia.org/Joel_Anabilah-azumah
7117,7117,S2NY00358,"YOUNG, ALEEM MR.",Senate,Challenger,New York,Democratic Party,Aleem,Young,Aleem_Young,Aleem_Young_(New York),https://ballotpedia.org/Aleem_Young
7118,7118,S2NY00366,"MUGULUSI, MOSES R",Senate,Challenger,New York,Democratic Party,Moses,Mugulusi,Moses_Mugulusi,Moses_Mugulusi_(New York),https://ballotpedia.org/Moses_Mugulusi
7119,7119,S2NY00374,"BEN-AVI, TYRRELL LEV",Senate,Challenger,New York,Republican Party,Tyrrell,Ben-avi,Tyrrell_Ben-avi,Tyrrell_Ben-avi_(New York),https://ballotpedia.org/Tyrrell_Ben-avi
7120,7120,S2NY00382,"DRIGGERS, CALVIN JOB",Senate,Challenger,New York,Republican Party,Calvin,Driggers,Calvin_Driggers,Calvin_Driggers_(New York),https://ballotpedia.org/Calvin_Driggers
7121,7121,S2NY00390,"HAHN, PATRICK JOHN",Senate,Challenger,New York,Republican Party,Patrick,Hahn,Patrick_Hahn,Patrick_Hahn_(New York),https://ballotpedia.org/Patrick_Hahn
7122,7122,S2NY00408,"SAIDE, AHMAD DR",Senate,Challenger,New York,None,Ahmad,Saide,Ahmad_Saide,Ahmad_Saide_(New York),https://ballotpedia.org/Ahmad_Saide
7123,7123,S2NY00416,"EISEN, JOSHUA DR",Senate,Challenger,New York,Republican Party,Joshua,Eisen,Joshua_Eisen,Joshua_Eisen_(New York),https://ballotpedia.org/Joshua_Eisen
7124,7124,S2NY00424,"CUOMO, ANDREA J.",Senate,Challenger,New York,Communist Party,Andrea,Cuomo,Andrea_Cuomo,Andrea_Cuomo_(New York),https://ballotpedia.org/Andrea_Cuomo
7125,7125,S2NY00432,"OCASIO-CORTEZ, ALEXANDRI?",Senate,Challenger,New York,Democratic Party,Alexandri?,Ocasio-cortez,Alexandri?_Ocasio-cortez,Alexandri?_Ocasio-cortez_(New York),https://ballotpedia.org/Alexandri?_Ocasio-cortez
7126,7126,S2NY00440,"MICI, ALEKSANDER",Senate,Challenger,New York,Republican Party,Aleksander,Mici,Aleksander_Mici,Aleksander_Mici_(New York),https://ballotpedia.org/Aleksander_Mici
7127,7127,S2NY00457,"BAKISH, ROBERT MARC MR",Senate,Challenger,New York,Republican Party,Robert,Bakish,Robert_Bakish,Robert_Bakish_(New York),https://ballotpedia.org/Robert_Bakish
